Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
NIFTY,16-May-2024,30-May-2024,CE,23350.00,12.20,14.40,7.70,12.35,12.35,12.35,9662.00,56427.06,25.14,61875.00,-3125.00,22403.85
NIFTY,16-May-2024,30-May-2024,CE,23400.00,10.15,12.45,6.85,11.00,11.60,11.00,36037.00,210898.94,82.49,486375.00,30600.00,22403.85
NIFTY,16-May-2024,30-May-2024,CE,23450.00,8.30,11.30,5.90,9.85,10.65,9.85,2053.00,12040.17,4.46,53175.00,4850.00,22403.85
NIFTY,16-May-2024,30-May-2024,CE,23500.00,9.95,9.95,5.40,8.55,8.85,8.55,104189.00,612300.37,190.00,2398775.00,19875.00,22403.85
NIFTY,16-May-2024,30-May-2024,CE,23550.00,6.95,8.60,4.85,7.45,7.20,7.45,2052.00,12084.49,3.34,36950.00,-1350.00,22403.85
NIFTY,16-May-2024,30-May-2024,CE,23600.00,6.35,7.20,4.10,6.25,6.95,6.25,18618.00,109871.58,25.38,267775.00,1850.00,22403.85
NIFTY,16-May-2024,30-May-2024,CE,23650.00,5.70,7.60,4.00,5.95,4.80,5.95,1128.00,6670.72,1.42,52475.00,-2800.00,22403.85
NIFTY,16-May-2024,30-May-2024,CE,23700.00,4.80,5.85,3.40,5.25,4.65,5.25,22999.00,136295.21,26.13,303450.00,7900.00,22403.85
NIFTY,16-May-2024,30-May-2024,CE,23750.00,4.80,5.85,3.40,4.85,4.70,4.85,2071.00,12298.89,2.33,39150.00,7075.00,22403.85
NIFTY,16-May-2024,30-May-2024,CE,23800.00,4.45,5.15,3.20,4.05,3.80,4.05,11267.00,67049.17,10.52,424375.00,-2175.00,22403.85
NIFTY,16-May-2024,30-May-2024,CE,23850.00,3.90,5.80,3.30,4.50,3.60,4.50,242.00,1443.17,0.25,13025.00,350.00,22403.85
NIFTY,16-May-2024,30-May-2024,CE,23900.00,4.00,4.55,3.15,4.10,4.00,4.10,3362.00,20091.19,3.24,66375.00,475.00,22403.85
NIFTY,16-May-2024,30-May-2024,CE,23950.00,3.80,5.35,3.30,4.05,3.50,4.05,890.00,5329.73,0.86,31600.00,3375.00,22403.85
NIFTY,16-May-2024,30-May-2024,CE,24000.00,3.70,4.50,3.10,3.80,3.80,3.80,81157.00,487017.59,75.59,2525075.00,170300.00,22403.85
NIFTY,16-May-2024,30-May-2024,CE,24050.00,3.05,3.85,2.80,3.50,3.10,3.50,499.00,3000.63,0.39,13925.00,50.00,22403.85
NIFTY,16-May-2024,30-May-2024,CE,24100.00,3.45,3.95,2.80,3.55,2.80,3.55,2258.00,13606.38,1.93,88425.00,725.00,22403.85
NIFTY,16-May-2024,30-May-2024,CE,24150.00,3.90,4.90,2.70,3.80,2.85,3.80,284.00,1714.90,0.25,10725.00,1900.00,22403.85
NIFTY,16-May-2024,30-May-2024,CE,24200.00,3.15,3.40,2.65,3.15,3.35,3.15,5254.00,31790.65,3.95,243025.00,1775.00,22403.85
NIFTY,16-May-2024,30-May-2024,CE,24250.00,3.10,3.95,2.70,3.10,3.00,3.10,354.00,2146.40,0.28,87450.00,-775.00,22403.85
NIFTY,16-May-2024,30-May-2024,CE,24300.00,3.00,3.65,2.55,2.80,2.70,2.80,1120.00,6804.77,0.77,68575.00,925.00,22403.85
NIFTY,16-May-2024,30-May-2024,CE,24350.00,3.00,3.00,2.55,2.70,2.90,2.70,146.00,888.88,0.10,7900.00,-750.00,22403.85
NIFTY,16-May-2024,30-May-2024,CE,24400.00,3.05,3.05,2.50,2.70,2.60,2.70,1900.00,11591.29,1.29,50750.00,9650.00,22403.85
NIFTY,16-May-2024,30-May-2024,CE,24450.00,3.10,3.40,2.65,2.70,2.65,2.70,441.00,2695.92,0.31,14950.00,4025.00,22403.85
NIFTY,16-May-2024,30-May-2024,CE,24500.00,2.95,3.40,2.50,2.85,2.85,2.85,16417.00,100565.64,11.52,1193075.00,99600.00,22403.85
NIFTY,17-May-2024,30-May-2024,CE,20050.00,2450.00,2450.80,2450.00,2450.80,2450.80,2466.55,4.00,22.50,2.45,28700.00,100.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,20100.00,2320.00,2430.00,2320.00,2388.20,2388.55,2388.20,117.00,658.15,70.22,243150.00,-1150.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,20150.00,-,-,-,2230.00,2230.00,2366.80,-,-,-,1625.00,-,22466.10
NIFTY,17-May-2024,30-May-2024,CE,20200.00,-,-,-,2133.85,2133.85,2316.90,-,-,-,29500.00,-,22466.10
NIFTY,17-May-2024,30-May-2024,CE,20250.00,-,-,-,2129.30,2129.30,2267.05,-,-,-,1950.00,-,22466.10
NIFTY,17-May-2024,30-May-2024,CE,20300.00,2144.00,2144.00,2144.00,2144.00,2144.00,2217.20,2.00,11.22,1.07,6075.00,-50.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,20350.00,2100.00,2100.00,2026.60,2026.60,2026.60,2167.30,2.00,11.21,1.03,1575.00,-,22466.10
NIFTY,17-May-2024,30-May-2024,CE,20400.00,2049.80,2114.80,2049.80,2114.80,2114.80,2114.80,16.00,89.97,8.37,14375.00,-150.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,20450.00,-,-,-,2044.35,2044.20,2067.55,-,-,-,1675.00,-,22466.10
NIFTY,17-May-2024,30-May-2024,CE,20500.00,1939.95,2032.95,1905.00,2000.05,2000.05,2000.05,776.00,4359.91,382.91,615525.00,-13275.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,20550.00,-,-,-,1937.00,1936.85,1967.85,-,-,-,2275.00,-,22466.10
NIFTY,17-May-2024,30-May-2024,CE,20600.00,1840.00,1930.00,1840.00,1920.00,1920.00,1918.00,113.00,635.12,53.17,8850.00,-125.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,20650.00,-,-,-,1670.30,1670.30,1868.15,-,-,-,1300.00,-,22466.10
NIFTY,17-May-2024,30-May-2024,CE,20700.00,-,-,-,1744.75,1742.90,1818.30,-,-,-,5700.00,-,22466.10
NIFTY,17-May-2024,30-May-2024,CE,20750.00,-,-,-,1583.85,1583.85,1768.50,-,-,-,1375.00,-,22466.10
NIFTY,17-May-2024,30-May-2024,CE,20800.00,1701.05,1701.05,1687.65,1687.65,1687.65,1718.70,2.00,11.25,0.85,45050.00,-,22466.10
NIFTY,17-May-2024,30-May-2024,CE,20850.00,-,-,-,1472.65,1472.65,1668.90,-,-,-,1650.00,-,22466.10
NIFTY,17-May-2024,30-May-2024,CE,20900.00,1575.00,1575.00,1575.00,1575.00,1575.00,1619.15,1.00,5.62,0.39,14250.00,-25.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,20950.00,-,-,-,1375.55,1375.55,1569.45,-,-,-,2650.00,-,22466.10
NIFTY,17-May-2024,30-May-2024,CE,21000.00,1446.20,1542.25,1413.20,1497.20,1511.00,1497.20,1322.00,7433.13,492.63,500375.00,1800.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,21050.00,-,-,-,1309.05,1309.05,1470.15,-,-,-,2475.00,-,22466.10
NIFTY,17-May-2024,30-May-2024,CE,21100.00,1346.05,1422.00,1346.05,1419.80,1419.80,1420.65,42.00,236.27,14.72,11000.00,-500.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,21150.00,-,-,-,1181.45,1181.45,1371.20,-,-,-,2725.00,-,22466.10
NIFTY,17-May-2024,30-May-2024,CE,21200.00,1264.00,1340.00,1264.00,1313.70,1313.70,1321.90,55.00,309.76,18.26,31550.00,-475.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,21250.00,1240.35,1240.35,1240.35,1240.35,1240.35,1272.75,1.00,5.62,0.31,1900.00,-,22466.10
NIFTY,17-May-2024,30-May-2024,CE,21300.00,1210.00,1230.00,1210.00,1222.85,1222.85,1223.75,50.00,281.62,15.37,11700.00,-975.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,21350.00,-,-,-,1025.85,1025.85,1174.95,-,-,-,1475.00,-,22466.10
NIFTY,17-May-2024,30-May-2024,CE,21400.00,1056.40,1150.00,1030.00,1095.00,1095.00,1095.00,34.00,191.11,9.21,25500.00,-300.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,21450.00,1113.40,1113.40,1113.40,1113.40,1113.40,1078.15,5.00,28.20,1.39,2900.00,-,22466.10
NIFTY,17-May-2024,30-May-2024,CE,21500.00,980.15,1056.05,935.95,1016.90,1027.10,1016.90,1355.00,7621.98,338.86,349125.00,-5550.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,21550.00,921.75,991.90,921.75,958.60,958.60,982.75,8.00,45.05,1.95,4875.00,-25.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,21600.00,861.95,952.70,846.75,916.75,939.45,916.75,149.00,839.30,34.70,73275.00,-1200.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,21650.00,909.60,912.00,857.55,876.25,881.15,876.25,41.00,231.22,9.31,10650.00,-50.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,21700.00,794.95,872.05,755.00,822.55,837.05,822.55,409.00,2303.03,84.21,77450.00,200.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,21750.00,740.00,809.95,712.60,784.70,784.50,784.70,209.00,1177.52,41.08,14025.00,-2100.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,21800.00,682.85,775.00,661.55,734.15,747.75,734.15,1877.00,10571.24,341.59,234900.00,-11900.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,21850.00,636.45,729.70,624.30,689.20,704.00,689.20,172.00,969.89,30.34,35200.00,-1925.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,21900.00,607.75,685.00,576.00,649.50,655.30,649.50,1355.00,7635.72,217.09,209650.00,-9050.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,21950.00,575.00,638.10,536.00,602.90,608.45,602.90,627.00,3532.05,91.39,36700.00,-5900.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,22000.00,539.75,598.95,491.05,557.45,568.30,557.45,35974.00,202825.41,4968.41,1296600.00,-224375.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,22050.00,483.95,557.00,457.90,521.00,524.60,521.00,885.00,4993.17,114.61,54375.00,-5625.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,22100.00,440.75,517.25,416.60,474.10,480.65,474.10,16647.00,93936.49,1961.81,513950.00,-74675.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,22150.00,402.05,475.95,380.00,439.10,440.50,439.10,3340.00,18854.38,359.13,69500.00,-23625.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,22200.00,395.00,437.00,344.40,399.40,405.00,399.40,47514.00,268408.85,4706.15,1019400.00,-252150.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,22250.00,322.75,397.15,311.10,361.25,364.90,361.25,9891.00,55902.84,884.15,125775.00,-27150.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,22300.00,317.40,362.05,279.10,323.80,327.30,323.80,110530.00,625141.20,8936.45,995925.00,-95125.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,22350.00,278.25,326.05,250.00,290.35,294.00,290.35,21526.00,121851.92,1575.39,153375.00,-11400.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,22400.00,249.95,294.00,221.60,258.80,262.85,258.80,205159.00,1162342.40,13452.00,1197650.00,-172750.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,22450.00,224.85,261.85,196.05,229.35,233.70,229.35,53099.00,301119.61,3101.47,196525.00,2050.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,22500.00,204.95,232.35,171.15,202.75,203.25,202.75,303855.00,1724944.06,15759.69,2938800.00,123400.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,22550.00,168.75,203.65,149.35,177.85,178.40,177.85,33942.00,192890.80,1542.77,216625.00,57650.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,22600.00,151.55,178.75,128.40,151.85,153.00,151.85,135350.00,770046.18,5318.68,1483725.00,-80425.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,22650.00,139.40,154.15,110.20,132.50,133.90,132.50,30258.00,172353.96,1018.03,263575.00,17675.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,22700.00,119.00,133.70,93.60,112.45,114.00,112.45,142314.00,811798.12,4166.17,1431025.00,-825.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,22750.00,103.75,113.55,78.95,95.10,101.00,95.10,40248.00,229893.54,983.04,361450.00,80525.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,22800.00,84.00,96.10,65.90,78.30,80.00,78.30,160483.00,918100.76,3347.66,1764475.00,212500.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,22850.00,76.95,80.75,55.25,66.35,65.90,66.35,26222.00,150253.28,460.10,185800.00,43600.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,22900.00,61.95,71.65,45.45,53.75,54.75,53.75,88212.00,506290.03,1276.33,1097050.00,-29525.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,22950.00,53.75,56.40,38.00,43.95,44.00,43.95,27105.00,155837.95,323.01,264925.00,13725.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,23000.00,45.90,47.90,32.20,36.75,36.90,36.75,224125.00,1290974.35,2255.60,3312200.00,353225.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,23050.00,36.75,39.15,26.40,29.30,28.45,29.30,19823.00,114392.49,162.46,161125.00,33200.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,23100.00,29.05,32.60,21.75,23.40,23.55,23.40,91167.00,527104.53,615.10,1113275.00,224675.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,23150.00,22.85,26.90,17.95,19.25,18.30,19.25,14034.00,81298.76,76.99,124950.00,31650.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,23200.00,21.00,22.40,14.60,15.55,15.35,15.55,93558.00,543061.29,424.89,904625.00,73150.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,23250.00,17.50,18.75,12.10,13.00,12.35,13.00,12232.00,71144.75,46.25,186050.00,19275.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,23300.00,14.05,19.25,9.40,10.15,9.70,10.15,45098.00,262834.08,138.23,883350.00,83000.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,23350.00,12.15,13.20,8.30,8.95,8.60,8.95,9669.00,56468.75,25.96,72425.00,10550.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,23400.00,11.30,11.60,6.90,7.55,7.05,7.55,43906.00,256949.73,99.63,531625.00,45250.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,23450.00,10.90,11.05,6.15,6.70,6.15,6.70,5978.00,35057.96,11.93,61125.00,7950.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,23500.00,8.05,9.05,5.65,6.10,5.90,6.10,91880.00,539958.11,163.11,2667125.00,268350.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,23550.00,7.45,9.80,4.25,5.15,5.35,5.15,2247.00,13232.50,3.29,40275.00,3325.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,23600.00,7.10,7.10,4.10,4.70,4.10,4.70,17551.00,103574.43,23.53,317175.00,49400.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,23650.00,4.65,7.35,4.10,4.50,4.20,4.50,2786.00,16475.75,3.53,61175.00,8700.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,23700.00,5.25,6.15,3.15,3.95,3.50,3.95,12350.00,73187.98,14.23,288475.00,-14975.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,23750.00,4.80,5.50,3.30,3.75,3.35,3.75,3692.00,21925.24,3.99,43650.00,4500.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,23800.00,3.90,4.40,2.80,3.35,3.30,3.35,9611.00,57194.38,8.93,402400.00,-21975.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,23850.00,4.60,5.55,2.95,3.45,3.10,3.45,1111.00,6625.42,1.08,18975.00,5950.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,23900.00,4.15,4.20,2.90,3.25,3.95,3.25,3033.00,18125.02,2.84,78975.00,12600.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,23950.00,3.40,4.25,3.20,3.35,3.40,3.35,1225.00,7335.81,1.12,32500.00,900.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,24000.00,3.85,3.90,3.05,3.25,3.05,3.25,37376.00,224288.75,32.75,2558425.00,33350.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,24050.00,3.50,4.50,2.90,3.10,3.15,3.10,421.00,2531.61,0.34,16025.00,2100.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,24100.00,3.50,3.55,3.00,3.20,3.30,3.20,2395.00,14431.87,2.00,86900.00,-1525.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,24150.00,3.90,3.90,2.85,2.95,2.85,2.95,399.00,2409.27,0.31,13875.00,3150.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,24200.00,3.35,3.95,2.60,2.70,2.70,2.70,2928.00,17716.48,2.08,240700.00,-2325.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,24250.00,2.85,3.20,2.70,2.75,2.70,2.75,1021.00,6190.55,0.74,87700.00,250.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,24300.00,3.00,3.20,2.35,2.50,2.45,2.50,4044.00,24569.85,2.55,68850.00,275.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,24350.00,2.55,3.20,2.40,2.70,2.40,2.70,299.00,1820.36,0.20,9825.00,1925.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,24400.00,2.75,2.75,2.30,2.40,2.30,2.40,1101.00,6716.79,0.69,47125.00,-3625.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,24450.00,2.80,2.80,2.20,2.40,2.20,2.40,257.00,1571.08,0.16,17500.00,2550.00,22466.10
NIFTY,17-May-2024,30-May-2024,CE,24500.00,2.85,2.85,2.10,2.25,2.10,2.25,10347.00,63381.78,6.40,1166575.00,-26500.00,22466.10
NIFTY,18-May-2024,30-May-2024,CE,20050.00,-,-,-,2450.80,2450.80,2498.55,-,-,-,28700.00,-,22502.00
NIFTY,18-May-2024,30-May-2024,CE,20100.00,2436.00,2436.00,2426.35,2430.70,2435.00,2430.70,57.00,321.06,34.64,243175.00,25.00,22502.00
NIFTY,18-May-2024,30-May-2024,CE,20150.00,-,-,-,2230.00,2230.00,2398.80,-,-,-,1625.00,-,22502.00
NIFTY,18-May-2024,30-May-2024,CE,20200.00,2295.00,2327.40,2295.00,2327.40,2327.40,2348.90,2.00,11.26,1.16,29500.00,-,22502.00
NIFTY,18-May-2024,30-May-2024,CE,20250.00,-,-,-,2129.30,2129.30,2299.05,-,-,-,1950.00,-,22502.00
NIFTY,18-May-2024,30-May-2024,CE,20300.00,-,-,-,2144.00,2144.00,2249.15,-,-,-,6075.00,-,22502.00
NIFTY,18-May-2024,30-May-2024,CE,20350.00,-,-,-,2026.60,2026.60,2199.25,-,-,-,1575.00,-,22502.00
NIFTY,18-May-2024,30-May-2024,CE,20400.00,-,-,-,2114.80,2114.80,2149.40,-,-,-,14375.00,-,22502.00
NIFTY,18-May-2024,30-May-2024,CE,20450.00,-,-,-,2044.35,2044.20,2099.50,-,-,-,1675.00,-,22502.00
NIFTY,18-May-2024,30-May-2024,CE,20500.00,2021.10,2044.00,2014.00,2040.35,2042.00,2040.35,315.00,1774.28,159.91,612925.00,-2600.00,22502.00
NIFTY,18-May-2024,30-May-2024,CE,20550.00,-,-,-,1937.00,1936.85,1999.75,-,-,-,2275.00,-,22502.00
NIFTY,18-May-2024,30-May-2024,CE,20600.00,1950.00,1950.00,1950.00,1950.00,1950.00,1950.00,1.00,5.64,0.49,8825.00,-25.00,22502.00
NIFTY,18-May-2024,30-May-2024,CE,20650.00,-,-,-,1670.30,1670.30,1900.00,-,-,-,1300.00,-,22502.00
NIFTY,18-May-2024,30-May-2024,CE,20700.00,-,-,-,1744.75,1742.90,1850.15,-,-,-,5700.00,-,22502.00
NIFTY,18-May-2024,30-May-2024,CE,20750.00,-,-,-,1583.85,1583.85,1800.30,-,-,-,1375.00,-,22502.00
NIFTY,18-May-2024,30-May-2024,CE,20800.00,-,-,-,1687.65,1687.65,1750.45,-,-,-,45050.00,-,22502.00
NIFTY,18-May-2024,30-May-2024,CE,20850.00,-,-,-,1472.65,1472.65,1700.60,-,-,-,1650.00,-,22502.00
NIFTY,18-May-2024,30-May-2024,CE,20900.00,-,-,-,1575.00,1575.00,1650.80,-,-,-,14250.00,-,22502.00
NIFTY,18-May-2024,30-May-2024,CE,20950.00,-,-,-,1375.55,1375.55,1601.00,-,-,-,2650.00,-,22502.00
NIFTY,18-May-2024,30-May-2024,CE,21000.00,1531.05,1550.85,1519.25,1545.55,1542.20,1545.55,225.00,1267.19,85.94,498175.00,-2200.00,22502.00
NIFTY,18-May-2024,30-May-2024,CE,21050.00,-,-,-,1309.05,1309.05,1501.55,-,-,-,2475.00,-,22502.00
NIFTY,18-May-2024,30-May-2024,CE,21100.00,-,-,-,1419.80,1419.80,1451.85,-,-,-,11000.00,-,22502.00
NIFTY,18-May-2024,30-May-2024,CE,21150.00,-,-,-,1181.45,1181.45,1402.25,-,-,-,2725.00,-,22502.00
NIFTY,18-May-2024,30-May-2024,CE,21200.00,1350.00,1352.60,1350.00,1352.60,1352.60,1352.60,12.00,67.65,4.05,31500.00,-50.00,22502.00
NIFTY,18-May-2024,30-May-2024,CE,21250.00,-,-,-,1240.35,1240.35,1303.35,-,-,-,1900.00,-,22502.00
NIFTY,18-May-2024,30-May-2024,CE,21300.00,1240.40,1263.55,1225.95,1263.55,1263.55,1263.55,9.00,50.71,2.78,11700.00,-,22502.00
NIFTY,18-May-2024,30-May-2024,CE,21350.00,-,-,-,1025.85,1025.85,1204.95,-,-,-,1475.00,-,22502.00
NIFTY,18-May-2024,30-May-2024,CE,21400.00,-,-,-,1095.00,1095.00,1156.00,-,-,-,25500.00,-,22502.00
NIFTY,18-May-2024,30-May-2024,CE,21450.00,-,-,-,1113.40,1113.40,1107.35,-,-,-,2900.00,-,22502.00
NIFTY,18-May-2024,30-May-2024,CE,21500.00,1040.75,1060.65,1028.65,1056.10,1060.65,1056.10,394.00,2220.00,102.25,347275.00,-1850.00,22502.00
NIFTY,18-May-2024,30-May-2024,CE,21550.00,-,-,-,958.60,958.60,1010.85,-,-,-,4875.00,-,22502.00
NIFTY,18-May-2024,30-May-2024,CE,21600.00,945.00,958.00,938.25,958.00,958.00,958.00,11.00,62.00,2.60,73225.00,-50.00,22502.00
NIFTY,18-May-2024,30-May-2024,CE,21650.00,-,-,-,876.25,881.15,915.90,-,-,-,10650.00,-,22502.00
NIFTY,18-May-2024,30-May-2024,CE,21700.00,848.95,873.80,848.95,865.00,870.00,865.00,23.00,129.74,4.97,77375.00,-75.00,22502.00
NIFTY,18-May-2024,30-May-2024,CE,21750.00,815.00,825.00,815.00,821.25,825.00,821.25,4.00,22.57,0.82,14000.00,-25.00,22502.00
NIFTY,18-May-2024,30-May-2024,CE,21800.00,759.95,779.85,747.00,772.10,774.00,772.10,216.00,1217.96,40.76,232825.00,-2075.00,22502.00
NIFTY,18-May-2024,30-May-2024,CE,21850.00,705.00,716.50,701.05,716.50,716.50,732.80,3.00,16.92,0.53,35225.00,25.00,22502.00
NIFTY,18-May-2024,30-May-2024,CE,21900.00,661.65,689.85,660.10,682.15,687.00,682.15,122.00,688.35,20.40,209250.00,-400.00,22502.00
NIFTY,18-May-2024,30-May-2024,CE,21950.00,617.55,629.15,617.55,627.15,627.15,627.15,5.00,28.22,0.78,36650.00,-50.00,22502.00
NIFTY,18-May-2024,30-May-2024,CE,22000.00,545.00,599.75,545.00,593.35,595.65,593.35,6306.00,35598.07,915.07,1246000.00,-50600.00,22502.00
NIFTY,18-May-2024,30-May-2024,CE,22050.00,528.45,558.65,528.45,554.40,557.95,554.40,49.00,276.69,6.58,54025.00,-350.00,22502.00
NIFTY,18-May-2024,30-May-2024,CE,22100.00,487.80,515.00,468.50,509.95,502.20,509.95,1712.00,9672.24,213.44,505825.00,-8125.00,22502.00
NIFTY,18-May-2024,30-May-2024,CE,22150.00,444.10,474.40,401.10,470.55,469.35,470.55,329.00,1860.05,38.21,66250.00,-3250.00,22502.00
NIFTY,18-May-2024,30-May-2024,CE,22200.00,410.45,436.20,393.25,428.70,428.00,428.70,5703.00,32249.42,597.77,990225.00,-29175.00,22502.00
NIFTY,18-May-2024,30-May-2024,CE,22250.00,379.35,397.40,341.85,390.55,397.30,390.55,1527.00,8638.59,144.65,135500.00,9725.00,22502.00
NIFTY,18-May-2024,30-May-2024,CE,22300.00,335.90,356.60,316.05,352.30,352.60,352.30,8464.00,47914.39,727.59,980200.00,-15725.00,22502.00
NIFTY,18-May-2024,30-May-2024,CE,22350.00,297.90,320.85,297.90,316.60,310.50,316.60,1316.00,7454.39,101.24,144925.00,-8450.00,22502.00
NIFTY,18-May-2024,30-May-2024,CE,22400.00,265.20,286.50,242.95,282.20,285.40,282.20,17295.00,98037.60,1185.60,1143925.00,-53725.00,22502.00
NIFTY,18-May-2024,30-May-2024,CE,22450.00,238.30,255.00,210.90,250.90,252.90,250.90,6125.00,34751.13,374.57,175625.00,-20900.00,22502.00
NIFTY,18-May-2024,30-May-2024,CE,22500.00,211.00,224.80,183.10,220.20,221.50,220.20,56720.00,322087.68,3037.68,2890825.00,-47975.00,22502.00
NIFTY,18-May-2024,30-May-2024,CE,22550.00,192.05,200.00,159.60,193.15,194.65,193.15,6080.00,34563.28,287.28,240175.00,23550.00,22502.00
NIFTY,18-May-2024,30-May-2024,CE,22600.00,153.10,172.00,136.25,167.10,170.40,167.10,20769.00,118190.21,845.36,1502875.00,19150.00,22502.00
NIFTY,18-May-2024,30-May-2024,CE,22650.00,141.00,150.30,131.45,144.20,148.60,144.20,3806.00,21685.46,133.98,273825.00,10250.00,22502.00
NIFTY,18-May-2024,30-May-2024,CE,22700.00,120.00,128.25,96.45,123.35,126.00,123.35,30592.00,174531.08,921.48,1439325.00,8300.00,22502.00
NIFTY,18-May-2024,30-May-2024,CE,22750.00,97.45,108.00,85.75,104.00,106.50,104.00,7208.00,41179.38,183.88,340475.00,-20975.00,22502.00
NIFTY,18-May-2024,30-May-2024,CE,22800.00,85.25,91.80,68.50,86.95,89.85,86.95,31945.00,182761.67,675.17,1765475.00,1000.00,22502.00
NIFTY,18-May-2024,30-May-2024,CE,22850.00,72.50,78.50,59.50,72.35,74.75,72.35,6264.00,35894.66,111.56,198725.00,12925.00,22502.00
NIFTY,18-May-2024,30-May-2024,CE,22900.00,59.85,64.10,40.00,59.10,61.15,59.10,21583.00,123876.39,313.72,1127150.00,30100.00,22502.00
NIFTY,18-May-2024,30-May-2024,CE,22950.00,46.10,53.00,44.75,48.80,52.20,48.80,6266.00,36026.49,75.31,280500.00,15575.00,22502.00
NIFTY,18-May-2024,30-May-2024,CE,23000.00,37.70,44.00,32.00,40.60,42.45,40.60,62901.00,362309.57,628.82,3196650.00,-115550.00,22502.00
NIFTY,18-May-2024,30-May-2024,CE,23050.00,29.60,36.20,29.60,32.25,34.00,32.25,4975.00,28708.42,39.99,184150.00,23025.00,22502.00
NIFTY,18-May-2024,30-May-2024,CE,23100.00,24.30,39.40,7.55,25.95,26.00,25.95,30731.00,177672.28,200.75,969350.00,-143925.00,22502.00
